,Address,Year,Flats,Entrance,Height,Square,Latitude,Longitude
829,"пр-кт стачек, 6 литер а",1926,12,3,3,881.91,59.898742,30.276127
830,"ш. выборгское, 5 корпус 2 литер а",1999,64,7,5,5747.0,60.04002,30.321078
831,"пр-кт светлановский, 62 корпус 1 литер а",1971,392,7,9,15107.8,60.038425,30.396734
832,"ш. фермское, 12 литер з",2014,78,1,14,5423.2,60.013654,30.310424
833,"пр-кт тореза, 77 корпус 1 строение 1",2019,205,14,7,25700.8,60.023488,30.327986
834,"ул. ткачей, 50 литер щ",1933,50,4,5,3273.73,59.891096,30.425624
835,"ул. школьная, 112 литер а",1989,191,6,10,1.0,59.991322,30.214323
836,"пр-кт 2-й муринский, 19 литер е",1958,54,3,5,3429.66,60.001419,30.33953
837,"пр-кт большой п.с., 67 литер а",1953,23,1,6,1672.9,59.963998,30.30958
838,"пр-кт тихорецкий, 7 корпус 6 литер а",1951,39,4,4,2385.18,60.013236,30.372785
839,"ул. 10-я советская, 26 литер а",1903,20,2,5,1378.7,59.935308,30.384589
840,"ул. верейская, 8 литер а",1899,23,3,7,2183.6,59.917213,30.32495
841,"ул. громова, 12 литер а",1965,171,5,7,7932.96,59.919847,30.416866
842,"пр-кт художников, 5 корпус 3 литер а",1977,144,2,12,7716.0,60.033477,30.347516
843,"ул. караваевская, 25 корпус 3 литер а",1962,64,4,4,2788.51,59.830481,30.508161
844,"пр-кт шуваловский, 88 корпус 1 литер а",2008,379,6,14,18205.6,59.996416,30.19376
845,"ул. авангардная, 27 литер а",1970,283,5,9,14646.0,59.834189,30.181839
846,"ул. бармалеева, 12 литер а",1901,8,1,5,546.2,59.964277,30.3056
847,"пр-кт авиаконструкторов, 18 корпус 3 литер а",1990,206,6,10,12067.4,60.018025,30.233313
848,"пр-кт большеохтинский, 12 литер а",1970,70,1,12,3496.21,59.953358,30.409482
849,"ул. планерная, 91 корпус 1 строение 1",2021,494,6,13,17029.8,60.031751,30.199958
850,"ш. петергофское, 3 корпус 4 литер а",1978,107,3,9,6088.6,59.847865,30.207603
851,"пр-кт товарищеский, 26 корпус 1 литер а",1979,110,1,16,5653.9,59.913162,30.48856
852,"пр-кт ударников, 46 литер а",1959,27,3,3,1411.5,59.955259,30.483745
853,"пр-кт дачный, 29 корпус 1 литер а",1961,40,2,5,1559.2,59.837906,30.261385
854,"ул. варшавская, 39 корпус 1 литер а",1962,100,5,5,4441.1,59.859632,30.312149
855,"ул. казанская, 20 литер а",1798,12,3,4,987.8,59.931287,30.32036
856,"ул. казанская, 50 литер б",1961,37,2,5,1438.7,59.928036,30.30914
857,"ул. народная, 88 литер а",1966,45,1,9,1976.06,59.884898,30.484275
858,"пр-кт новоизмайловский, 18 корпус 1 литер а",1961,39,2,5,1588.4,59.863364,30.307119
859,"реки фонтанки наб., 90 корпус 8 литер е",1803,8,2,3,1026.8,59.925295,30.330538
860,"ул. ярослава гашека, 15 литер а",1995,237,7,12,12249.7,59.83399,30.398369
861,"ул. парашютная, 4 корпус 1 литер а",1977,394,11,10,19755.12,60.013955,30.290374
862,"ул. будапештская, 60 литер а",1965,134,9,5,6041.8,59.853062,30.385182
863,"ул. галерная, 30 литер а",1828,22,3,3,1302.1,59.931932,30.290086
864,"пр-кт металлистов, 72 литер а",1961,100,5,5,4384.0,59.960877,30.422067
865,"пр-кт новочеркасский, 50 корпус 2 литер а",1959,80,4,5,3569.12,59.923586,30.42027
866,"9-я в.о. линия, 4 литер а",1874,17,2,4,1188.24,59.93662,30.282406
867,"пр-кт гражданский, 45 корпус 2 литер а",1958,12,2,3,442.55,60.013407,30.400867
868,"пирогова пер., 10 литер а",1883,17,2,6,1388.61,59.928929,30.303175
869,"ш. южное, 72 литер а",1962,60,3,5,2503.25,59.863193,30.412536
870,"ул. гороховая, 58 литер а",1777,38,4,6,2649.5,59.923572,30.329828
871,"27-я в.о. линия, 12 литер б",1902,19,1,5,1126.24,59.930349,30.256858
872,"ул. маршала захарова, 12 корпус 2 литер а",2009,525,12,14,32411.9,59.858272,30.161358
873,"ул. зайцева, 29 литер а",1960,40,2,5,1604.8,59.87631,30.272219
874,"пр-кт стачек, 85 корпус 1 литер а",1975,148,4,9,7644.19,59.861602,30.254486
875,"ул. червонного казачества, 36 литер а",1960,50,5,5,2433.4,59.865736,30.275264
876,"ул. александра матросова, 3 строение 1",2021,871,23,11,47383.2,59.978196,30.335164
877,"ул. антоновская, 9 литер а",1963,80,4,5,3557.78,59.972023,30.406688
878,"канала грибоедова наб., 124 литер б",1917,27,5,6,1915.89,59.920767,30.296177
879,"пр-кт большой в.о., 4/19 литер а",1893,12,3,4,973.78,59.940767,30.290113
880,"ул. блохина, 2/77 литер а",1911,52,7,5,8322.76,59.950443,30.305636
881,"ул. купчинская, 20 корпус 4 литер а",1974,179,5,10,9748.0,59.835632,30.39483
882,"ул. 7-я красноармейская, 3 литер а",1882,11,1,3,378.3,59.911823,30.317162
883,"ул. фарфоровская, 16 литер н",1929,40,5,5,2731.13,59.879809,30.435398
884,"ул. 2-я поперечная (ново-ковалево), 1 корпус 2 литер а",1955,8,2,2,375.2,59.976693,30.546124
885,"ул. дегтярная, 31 литер а",1911,38,4,6,3285.39,59.936417,30.376963
886,"ул. евдокима огнева, 8 корпус 1 литер к",1970,216,6,9,11186.1,59.897108,30.468285
887,"ул. лисичанская, 14 литер а",1958,60,4,5,3654.94,59.985953,30.312643
888,"ул. караваевская, 41 корпус 2 литер б",1972,100,5,5,4196.0,59.829084,30.515537
889,"пр-кт невский, 146 литер а",1934,183,11,5,11374.5,59.929078,30.370863
890,"ул. псковская, 30-32 литер а",1863,47,3,3,1417.01,59.918683,30.278822
891,"ул. 13-я красноармейская, 26 литер б",1877,4,1,4,315.18,59.914922,30.299061
892,"ул. беринга, 24 корпус 1 литер а",1962,100,5,5,4187.07,59.942444,30.239673
893,"ул. краснопутиловская, 40 литер а",1961,37,1,6,1280.7,59.867425,30.277016
894,"ул. стойкости, 13 корпус 2 литер а",1997,293,8,12,16777.6,59.82988,30.213586
895,"пр-кт приморский, 137 корпус 1 литер а",2007,1322,14,25,97614.0,59.983536,30.216146
896,"ул. коммуны, 50 литер а",2005,445,4,25,24663.3,59.959345,30.490177
897,"ул. цимбалина, 25 строение 1",2018,276,1,25,10837.6,59.884636,30.426684
898,"ул. капитанская, 5 литер б",1993,125,1,17,4025.76,59.956201,30.213685
899,"шувалово, ул. новоалександровская, 62 литер а",1955,4,2,2,1243.7,60.05233,30.289763
900,"поликарпова аллея, 1 литер а",1978,41,1,16,5650.74,60.007465,30.293725
901,"ул. 9-я советская, 32/26 литер а",1877,19,2,3,1390.0,59.936025,30.379586
902,"ул. михайлова, 3 литер а",1900,16,1,5,1115.0,59.953696,30.361116
903,"пр-кт суздальский, 107 литер а",1971,134,9,5,6328.68,60.042734,30.421806
904,"ул. верности, 10 корпус 4 литер а",1966,286,4,9,10747.5,60.007992,30.409059
905,"пр-кт товарищеский, 14 литер а",1972,251,7,10,13512.9,59.917953,30.485946
906,"ул. матроса железняка, 39 литер а",1964,45,1,10,1968.0,59.997383,30.310182
907,"ул. академика павлова, 6 корпус 1 строение 1",2017,119,3,10,6541.9,59.97685,30.316012
908,"ул. псковская, 8 литер а",1913,57,2,7,3319.21,59.920627,30.283439
909,"ул. краснопутиловская, 77 литер а",1965,53,1,9,1904.74,59.855891,30.296581
910,"ул. миллионная, 38 литер а",1916,22,3,4,2008.0,59.940632,30.318042
911,"ул. ситцевая, 17 корпус 2 литер а",1991,209,5,10,10909.1,60.000209,30.236727
912,"пр-кт шуваловский, 37 корпус 1 литер а",2012,1070,7,24,52950.5,60.032456,30.246482
913,"ул. орджоникидзе, 23 литер а",1961,56,3,5,2360.9,59.843548,30.333852
914,"15-я в.о. линия, 28 литер г",1899,7,1,5,710.67,59.938608,30.268751
915,"канала грибоедова наб., 79/23 литер а",1855,58,4,7,4445.9,59.92681,30.307684
916,"дегтярный пер., 28 литер б",1958,40,2,5,2387.55,59.940041,30.383907
917,"пр-кт королева, 49 литер а",1989,236,4,12,14591.0,60.024145,30.251522
918,"ул. краснопутиловская, 51 литер а",1961,36,1,6,1287.6,59.867502,30.274132
919,"ул. жуковского, 26 литер в",1864,18,2,5,742.0,59.936499,30.358969
920,"новаторов б-р, 20 литер а",1964,70,7,5,3148.2,59.848909,30.273351
921,"ул. орджоникидзе, 10 литер а",1959,60,3,5,2521.2,59.846048,30.325803
922,"ул. седова, 22 литер б",1950,13,4,2,694.34,59.895741,30.411377
923,"ул. шамшева, 15а литер а",1904,10,1,5,753.29,59.961305,30.300112
924,"ул. запорожская, 11 литер х",1961,40,2,5,1623.1,59.85252,30.473244
925,"ул. черняховского, 11 литер в",1900,23,1,5,1342.22,59.916293,30.356903
926,"ул. 2-я комсомольская, 45 литер а",1967,70,7,5,3176.0,59.830115,30.142197
927,"ул. варшавская, 27 корпус 2 литер а",1962,100,5,5,4506.4,59.863301,30.311188
928,"ул. ключевая, 31 литер а",1962,80,4,5,3593.32,59.97328,30.410479
929,"пр-кт витебский, 59 корпус 1 литер а",2012,100,1,9,4085.2,59.847092,30.363784
930,"новосмоленская наб., 8 литер а",1993,185,4,22,10117.2,59.948487,30.219641
931,"гривцова пер., 3 литер а",1834,55,4,6,4102.22,59.930687,30.313272
932,"пр-кт каменноостровский, 56 корпус 2 литер а",2007,24,2,9,3878.8,59.972091,30.304217
933,"7-я в.о. линия, 38 литер б",1887,21,1,6,1204.4,59.941344,30.279217
934,"ш. петергофское, 72 корпус 6 строение 1",2018,105,3,10,5707.2,59.844339,30.115373
935,"пр-кт ударников, 18 литер а",1980,28,2,15,5607.4,59.949839,30.464099
936,"ул. большая пушкарская, 62 литер а",1900,7,2,4,317.2,59.964016,30.311664
937,"пр-кт московский, 66 литер а",1917,32,2,5,1893.2,59.907541,30.319407
938,"ул. гаванская, 47 литер а",1904,77,4,5,2226.84,59.938045,30.238505
939,"ул. беломорская, 32 литер а",1974,84,6,5,4078.6,59.976778,30.513165
940,"ул. гаванская, 47 литер в",1904,11,2,4,1062.33,59.938743,30.238694
941,"ул. опочинина, 13 литер а",1932,55,5,5,3394.79,59.929222,30.240239
942,"ул. русановская, 17 корпус 2 литер а",2013,405,4,23,21202.4,59.863924,30.512015
943,"пр-кт ярославский, 38 литер з",1960,60,3,5,2536.2,60.019307,30.318329
944,"обводного канала наб., 147-149 литер н",1863,10,2,4,653.4,59.909553,30.312643
945,"пр-кт ударников, 42 литер а",1982,263,6,9,13114.0,59.954205,30.48185
946,"14-я в.о. линия, 25-27 литер з",1876,2,1,2,174.1,59.938153,30.272066
947,"ул. подрезова, 26б литер б",1911,15,1,5,1600.5,59.965894,30.299869
948,"9-я в.о. линия, 30 литер а",1917,5,2,6,1152.2,59.940704,30.277555
949,"ул. большая московская, 1-3 литер а",1858,67,13,7,8373.7,59.925588,30.345863
950,"ул. ткачей, 17 литер а",1958,2,4,5,3593.14,59.89181,30.418833
951,"ул. новгородская, 18 литер б",1902,7,2,5,1157.8,59.937062,30.385919
952,"пр-кт кима, 7/19 литер а",1925,89,10,5,5152.59,59.952132,30.24615
953,"ул. 6-я жерновская, 17 строение 1",2017,80,1,10,4353.2,59.964309,30.493402
954,"ул. курляндская, 22-24 литер л",1912,57,1,6,1259.6,59.911241,30.283313
955,"пр-кт коломяжский, 5 корпус 3 строение 1",2021,652,4,22,17067.3,59.998058,30.306849
956,"ул. садовая, 83 литер б",1863,12,1,6,1036.2,59.919685,30.292647
957,"пр-кт большевиков, 8 корпус 1 литер б",1989,56,1,14,3095.5,59.914277,30.476756
958,"пр-кт солидарности, 12 корпус 2 литер з",1975,108,3,9,5806.4,59.920609,30.496295
959,"ул. стойкости, 5 литер а",1973,72,1,12,2756.8,59.829088,30.218509
960,"пр-кт юрия гагарина, 26 корпус 6 литер а",1963,118,6,5,5376.74,59.85524,30.34262
961,"выборгская наб., 59 корпус 1 литер а",1914,14,4,4,1413.49,59.979196,30.324699
962,"пр-кт народного ополчения, 127 литер а",1967,54,1,9,1932.05,59.835681,30.263308
963,"ул. кораблестроителей, 30 литер а",2004,794,18,18,72511.2,59.951912,30.216667
964,"пр-кт светлановский, 113 корпус 1 литер а",1973,97,1,15,4659.4,60.04197,30.402654
965,"ул. караваевская, 29 литер а",1961,48,3,4,2028.05,59.830825,30.510605
966,"адмирала лазарева наб., 20 литер б",1961,50,3,5,3270.75,59.965025,30.27892
967,"2-я в.о. линия, 55 литер а",1917,16,2,4,1398.0,59.94778,30.280367
968,"1-я в.о. линия, 36 литер а",1904,53,6,5,4172.8,59.944102,30.287068
969,"ул. караваевская, 26 корпус 1 литер а",2000,204,5,12,12949.3,59.832738,30.50826
970,"ул. парашютная, 19 корпус 1 литер а",2000,74,4,5,5157.0,60.018479,30.273791
971,"ул. ивана черных, 15 литер а",1962,60,5,5,2527.68,59.900213,30.281202
972,"октябрьская наб., 66 литер б",1973,96,1,19,4125.74,59.879475,30.455358
973,"ул. некрасова, 8 литер а",1859,8,4,5,2302.88,59.939185,30.351352
974,"ул. партизана германа, 32 корпус 2 литер а",1954,4,1,3,1337.3,59.826085,30.178264
975,"ул. курляндская, 22-24 литер ж",1905,61,1,6,1407.8,59.911426,30.283322
976,"ул. корнея чуковского, 8 литер а",2015,85,1,18,6692.5,60.030443,30.455188
977,"ул. бабушкина, 22 литер а",1959,4,5,5,4791.39,59.891584,30.429972
978,"ул. орбели, 27 корпус 4 литер г",1962,55,4,5,3443.29,60.006129,30.344012
979,"ул. севастопольская, 38 литер а",1950,10,2,2,520.5,59.89018,30.266101
980,"пр-кт северный, 63 корпус 1 литер а",2003,243,3,16,14351.6,60.023007,30.400076
981,"пр-кт невский, 150 литер к",1929,24,4,4,1564.2,59.928654,30.3738
982,"ул. варшавская, 104 литер а",1958,64,5,5,4101.08,59.848891,30.318105
983,"пр-кт малый п.с., 22 литер а",1938,18,2,5,1265.4,59.956012,30.292844
984,"ул. черкасова, 17 литер а",1970,134,9,5,6282.7,60.028204,30.426208
985,"климов пер., 1/6 литер а",1884,18,2,3,1481.36,59.91812,30.294111
986,"3-й рабфаковский пер., 10 корпус 1 литер м",1961,90,6,5,4147.0,59.852488,30.468977
987,"пр-кт ленинский, 154 литер а",1965,53,1,9,1838.09,59.852461,30.297147
988,"альпийский пер., 11 корпус 1 литер а",1965,84,6,5,4003.01,59.850961,30.374079
989,"пр-кт северный, 89 корпус 4 литер а",1966,100,5,5,4530.28,60.015192,30.426226
990,"ул. лиственная, 3 литер а",1961,8,1,2,324.01,60.025089,30.32778
991,"ул. блохина, 29 литер б",1907,20,1,5,1178.0,59.952858,30.294039
992,"ул. миллионная, 25 литер а",1875,74,8,8,8562.21,59.94275,30.321222
993,"антоненко пер., 3 литер а",1815,33,5,5,2382.31,59.930394,30.310918
994,"9-я в.о. линия, 18 литер а",1906,17,5,6,1730.13,59.939338,30.279136
995,"ул. салова, 30 литер а",1950,19,2,5,1916.9,59.896738,30.374986
996,"ул. съезжинская, 16 литер б",1907,17,1,5,1343.94,59.954367,30.299141
997,"ул. костюшко, 7 литер а",1967,70,7,5,3179.54,59.845541,30.301765
998,"новаторов б-р, 86 литер а",1965,70,7,5,3187.6,59.840754,30.262787
999,"ул. чапаева, 21 литер а",1871,33,3,5,1768.37,59.963656,30.330942
